,Address,BuildingType,ComplianceStatus,DataYear,DefaultData,ENERGYSTARScore,LargestPropertyUseType,ListOfAllPropertyUseTypes,Neighborhood,PrimaryPropertyType,PropertyName,TaxParcelIdentificationNumber
5164," ""6040 CALIFORNIA AVE SW""",Multifamily LR (1-4),Compliant,2015,No,95.0,,,SOUTHWEST,Low-Rise Multifamily,GRAHAM VIEW,7625703280
5165," ""6041 CALIFORNIA AVE SW""",Multifamily LR (1-4),Compliant,2015,No,,Multifamily Housing,"Multifamily Housing, Office, Parking",SOUTHWEST,Low-Rise Multifamily,24 UNIT APARTMENT/1ST FL OFFICE,7625703365
5166," ""6523 CALIFORNIA AVE SW""",Multifamily LR (1-4),Compliant,2015,No,,Multifamily Housing,"Multifamily Housing, Retail Store",SOUTHWEST,Low-Rise Multifamily,IVY COURT,7625704460
5167," ""6533 CALIFORNIA AVE SW""",Multifamily LR (1-4),Compliant,2015,No,78.0,Multifamily Housing,Multifamily Housing,SOUTHWEST,Low-Rise Multifamily,MARNAE APTS,7625704470
5168," ""1301 HARBOR AVE SW""",Multifamily MR (5-9),Compliant,2015,No,63.0,Multifamily Housing,"Multifamily Housing, Parking",SOUTHWEST,Mid-Rise Multifamily,SEABIRD CONDOMINIUM,7628300000
5169," ""1500 4TH AVE""",NonResidential,Compliant,2015,No,,Office,"Bank Branch, Multifamily Housing, Office, Other, Retail Store",DOWNTOWN,Mixed Use Property,SEABOARD BUILDING CONDOMINIUM,7628750000
5170," ""5941 CALIFORNIA AVE SW""",Multifamily LR (1-4),Compliant,2015,No,87.0,Multifamily Housing,Multifamily Housing,SOUTHWEST,Low-Rise Multifamily,CUMBERLAND APARTMENTS,7647500000
5171," ""2600 2ND AVE""",Multifamily HR (10+),Compliant,2015,No,,Multifamily Housing,"Multifamily Housing, Office, Parking, Restaurant, Retail Store, Swimming Pool, Urgent Care/Clinic/Other Outpatient",DOWNTOWN,High-Rise Multifamily,SEATTLE HEIGHTS CONDOMINIUM,7656900000
5172," ""1340 12TH AVE S""",Multifamily LR (1-4),Compliant,2015,No,94.0,Multifamily Housing,Multifamily Housing,GREATER DUWAMISH,Low-Rise Multifamily,APARTMENTS,7660100105
5173," ""4500 W MARGINAL WAY SW""",NonResidential,Compliant,2015,No,,Other - Utility,"Office, Other - Utility, Parking",DELRIDGE,Other,4500 W MARGINAL WAY SW,7666703680
5174," ""3601 W MARGINAL WAY SW""",NonResidential,Compliant,2015,No,,Other,Other,DELRIDGE,Other,FRASER BOILER SERVICE,7666703920
5175," ""2414 SW ANDOVER ST""",NonResidential,Compliant,2015,No,69.0,Office,"Non-Refrigerated Warehouse, Office, Retail Store",DELRIDGE,Small- and Mid-Sized Office,SEATTLE COMMERCE CENTER,7666704005
5176," ""1120 CHERRY ST""",NonResidential,Compliant,2015,No,77.0,Office,Office,EAST,Small- and Mid-Sized Office,SWEDISH HOSPITAL MEDICAL CENTER,8590900710
5177," ""1005 SPRING ST""",NonResidential,Compliant,2015,No,59.0,Hotel,Hotel,EAST,Hotel,VIRGINIA MASON- BARONESS HOTEL,8590901030
5178," ""1017 BOREN AVE""",Multifamily MR (5-9),Compliant,2015,No,79.0,Multifamily Housing,Multifamily Housing,EAST,Mid-Rise Multifamily,CHASSELTON APTS,8590901035
5179," ""1006 SPRING ST""",NonResidential,Compliant,2015,No,95.0,Hotel,Hotel,EAST,Hotel,VIRGINIA MASON- INN AT VIRGINIA MASON,8590901105
5180," ""1032 S JACKSON ST""",NonResidential,Compliant,2015,No,,Supermarket/Grocery Store,"Office, Restaurant, Supermarket/Grocery Store",DOWNTOWN,Mixed Use Property,VIET WAH SUPERMARKET AND SAIGON BISTRO RESTAURANT,8591900145
5181," ""815 S WELLER ST""",NonResidential,Compliant,2015,No,,Office,"Office, Other, Retail Store",DOWNTOWN,Small- and Mid-Sized Office,ENG SUEY SUN PLAZA,8592900065
5182," ""714 S CHARLES ST""",Nonresidential COS,Compliant,2015,No,34.0,Office,Office,GREATER DUWAMISH,Small- and Mid-Sized Office,CSC Engineering (A),8592900285
5183," ""1300 ALKI AVE SW""",Multifamily MR (5-9),Compliant,2015,No,,Multifamily Housing,Multifamily Housing,SOUTHWEST,Mid-Rise Multifamily,1300 ALKI CONDOMINIUM,8600050000
5184," ""1300 UNIVERSITY ST""",Multifamily HR (10+),Compliant,2015,No,87.0,Multifamily Housing,"Multifamily Housing, Parking",EAST,High-Rise Multifamily,1300 UNIVERSITY CONDOMINIUM,8600300000
5185," ""3100 FAIRVIEW AVE E""",Multifamily LR (1-4),Compliant,2015,Yes,72.0,Multifamily Housing,Multifamily Housing,LAKE UNION,Low-Rise Multifamily,3100 FAIRVIEW CONDOMINIUM,8602900000
5186," ""600 5TH AVE W""",Multifamily LR (1-4),Compliant,2015,Yes,35.0,Multifamily Housing,Multifamily Housing,MAGNOLIA / QUEEN ANNE,Low-Rise Multifamily,CARROLL TERRACE,3876900155
5187," ""620 5TH AVE W""",Multifamily LR (1-4),Compliant,2015,No,65.0,Multifamily Housing,"Multifamily Housing, Parking, Swimming Pool",MAGNOLIA / QUEEN ANNE,Low-Rise Multifamily,PARKWING APTS,3876900165
5188," ""421 W ROY ST""",Multifamily MR (5-9),Compliant,2015,No,93.0,Multifamily Housing,Multifamily Housing,MAGNOLIA / QUEEN ANNE,Mid-Rise Multifamily,WESTROY APTS,3876900185
5189," ""500 W ROY ST""",Multifamily LR (1-4),Compliant,2015,No,90.0,Multifamily Housing,"Multifamily Housing, Parking",MAGNOLIA / QUEEN ANNE,Low-Rise Multifamily,KINNEAR PARK CONDOMINIUM,3877600000
5190," ""505 W ROY ST""",Multifamily LR (1-4),Compliant,2015,No,,Multifamily Housing,Multifamily Housing,MAGNOLIA / QUEEN ANNE,Low-Rise Multifamily,KINNEAR PLAZA CONDOMINIUM,3877700000
5191," ""1001 2ND AVE W""",Multifamily LR (1-4),Compliant,2015,No,59.0,Multifamily Housing,"Multifamily Housing, Parking",MAGNOLIA / QUEEN ANNE,Low-Rise Multifamily,KINNEAR VISTA CONDOMINIUM,3877900000
5192," ""822 QUEEN ANNE AVE N""",Multifamily LR (1-4),Compliant,2015,No,68.0,Multifamily Housing,Multifamily Housing,MAGNOLIA / QUEEN ANNE,Low-Rise Multifamily,CASTLE COURT APT 22 UNIT,3879900155
5193," ""800 QUEEN ANNE AVE N""",Multifamily LR (1-4),Compliant,2015,No,81.0,Multifamily Housing,Multifamily Housing,MAGNOLIA / QUEEN ANNE,Low-Rise Multifamily,VAL ANNE APTS 48 UNIT,3879900165
5194," ""900 QUEEN ANNE AVE N""",Multifamily LR (1-4),Compliant,2015,No,81.0,Multifamily Housing,Multifamily Housing,MAGNOLIA / QUEEN ANNE,Low-Rise Multifamily,900 QUEEN ANNE APARTMENTS,3879900235
5195," ""1012 QUEEN ANNE AVE N""",Multifamily LR (1-4),Compliant,2015,No,88.0,Multifamily Housing,Multifamily Housing,MAGNOLIA / QUEEN ANNE,Low-Rise Multifamily,MONTANITA APTS,3879900285
5196," ""1000 QUEEN ANNE AVE N""",Multifamily MR (5-9),Compliant,2015,Yes,76.0,Multifamily Housing,"Multifamily Housing, Parking",MAGNOLIA / QUEEN ANNE,Mid-Rise Multifamily,FAIRVIEW APTS,3879900295
5197," ""1015 QUEEN ANNE AVE N""",Multifamily LR (1-4),Compliant,2015,Yes,88.0,Multifamily Housing,Multifamily Housing,MAGNOLIA / QUEEN ANNE,Low-Rise Multifamily,THE TIKI,3879900305
5198," ""929 QUEEN ANNE AVE N""",Multifamily LR (1-4),Compliant,2015,No,87.0,Multifamily Housing,Multifamily Housing,MAGNOLIA / QUEEN ANNE,Low-Rise Multifamily,EDGECLIFF APTS,3879900325
5199," ""915 QUEEN ANNE AVE N""",Multifamily MR (5-9),Compliant,2015,Yes,35.0,Multifamily Housing,Multifamily Housing,MAGNOLIA / QUEEN ANNE,Mid-Rise Multifamily,JEM-WEY APARTMENTS,3879900340
5200," ""1000 1ST AVE W""",Multifamily LR (1-4),Compliant,2015,No,89.0,Multifamily Housing,"Multifamily Housing, Parking",MAGNOLIA / QUEEN ANNE,Low-Rise Multifamily,26 UNIT,3879900375
5201," ""615 QUEEN ANNE AVE N""",Multifamily LR (1-4),Compliant,2015,Yes,78.0,Multifamily Housing,"Multifamily Housing, Retail Store",MAGNOLIA / QUEEN ANNE,Low-Rise Multifamily,BUNGALOW APTS & REST/RETAIL,3879900435
5202," ""18 W MERCER ST""",NonResidential,Compliant,2015,No,71.0,Office,"Office, Parking",MAGNOLIA / QUEEN ANNE,Small- and Mid-Sized Office,18 WEST MERCER BUILDING,3879900465
5203," ""25 W ROY ST""",Multifamily LR (1-4),Compliant,2015,No,53.0,Multifamily Housing,Multifamily Housing,MAGNOLIA / QUEEN ANNE,Low-Rise Multifamily,DEL ROY APARTMENTS,3879900500
5204," ""119 ROY ST""",Multifamily LR (1-4),Compliant,2015,No,70.0,Multifamily Housing,Multifamily Housing,MAGNOLIA / QUEEN ANNE,Low-Rise Multifamily,CHANDLER HALL APTS,3879900590
5205," ""101 W OLYMPIC PL""",Multifamily MR (5-9),Compliant,2015,No,98.0,Multifamily Housing,"Multifamily Housing, Parking",MAGNOLIA / QUEEN ANNE,Mid-Rise Multifamily,THE QUEENSBOROUGH,3879900620
5206," ""1701 12TH AVE S""",Multifamily LR (1-4),Compliant,2015,Yes,32.0,Multifamily Housing,Multifamily Housing,GREATER DUWAMISH,Low-Rise Multifamily,BEACON VIEW APARTMENT BLDG A,7660600235
5207," ""3101 NE 145TH ST""",Multifamily LR (1-4),Compliant,2015,Yes,33.0,Multifamily Housing,Multifamily Housing,NORTH,Low-Rise Multifamily,"SHERWOOD APTS BLDG B, C, D,  E",7663700330
5208," ""14355 32ND AVE NE""",Multifamily LR (1-4),Compliant,2015,Yes,69.0,Multifamily Housing,Multifamily Housing,NORTH,Low-Rise Multifamily,MORRISON MANOR APTS 24 UNITS,7663700331
5209," ""3030 NE 143RD ST""",Multifamily LR (1-4),Compliant,2015,Yes,58.0,Multifamily Housing,Multifamily Housing,NORTH,Low-Rise Multifamily,SHERWOOD APTS- BLDG A - 28 UNITS,7663700369
5210," ""14378 30TH AVE NE""",Multifamily LR (1-4),Compliant,2015,Yes,97.0,Multifamily Housing,Multifamily Housing,NORTH,Low-Rise Multifamily,Jackson Park House & Village,7663700390
5211," ""14371 30TH AVE NE""",Multifamily LR (1-4),Compliant,2015,No,61.0,Multifamily Housing,Multifamily Housing,NORTH,Low-Rise Multifamily,MIRRORWOOD APTS,7663700410
5212," ""1936 HARBOR AVE SW""",NonResidential,Compliant,2015,No,,Restaurant,"Office, Restaurant",SOUTHWEST,"Restaurant
",SALTYS RESTAURANT,7666706590
5213," ""3223 6TH AVE S""",NonResidential,Compliant,2015,Yes,20.0,Distribution Center,Distribution Center,GREATER DUWAMISH,"Distribution Center
",ALASKA COPPER CO WHSE,7674800055
5215," ""7019 47TH AVE SW""",Multifamily LR (1-4),Compliant,2015,No,41.0,Multifamily Housing,Multifamily Housing,SOUTHWEST,Low-Rise Multifamily,SEAVIEW TERRACE CONDOMINIUM,7680600000
5216," ""12034 15TH AVE NE""",Multifamily LR (1-4),Compliant,2015,No,65.0,Multifamily Housing,Multifamily Housing,NORTH,Low-Rise Multifamily,SEDONA COURT CONDOMINIUM,7683940000
5217," ""133 QUEEN ANNE AVE N""",Multifamily MR (5-9),Compliant,2015,No,93.0,Multifamily Housing,"Multifamily Housing, Parking",MAGNOLIA / QUEEN ANNE,Mid-Rise Multifamily,SELANO CONDOMINIUM,7690400000
5218," ""320 MELROSE AVE E""",Multifamily MR (5-9),Compliant,2015,No,94.0,Multifamily Housing,Multifamily Housing,EAST,Mid-Rise Multifamily,SENTINEL THE CONDOMINIUM,7693700000
5219," ""621 5TH AVE N""",Multifamily LR (1-4),Compliant,2015,No,72.0,Multifamily Housing,Multifamily Housing,MAGNOLIA / QUEEN ANNE,Low-Rise Multifamily,SERANA CONDOMINIUMS,7695400000
5220," ""4847 CALIFORNIA AVE SW""",Multifamily MR (5-9),Compliant,2015,No,73.0,Multifamily Housing,Multifamily Housing,SOUTHWEST,Mid-Rise Multifamily,SERRANO ON CALIFORNIA CONDOMINIUM,7697400000
5221," ""714 BELLEVUE AVE E""",Multifamily MR (5-9),Compliant,2015,No,,Multifamily Housing,Multifamily Housing,EAST,Mid-Rise Multifamily,714 BELLEVUE AVE E CONDOMINIUM,7697980000
5222," ""7 HIGHLAND DR""",Multifamily MR (5-9),Compliant,2015,No,100.0,Multifamily Housing,Multifamily Housing,MAGNOLIA / QUEEN ANNE,Mid-Rise Multifamily,SEVEN HIGHLAND DRIVE CONDOMINIUM,7698100000
5223," ""700 CROCKETT ST""",Multifamily MR (5-9),Compliant,2015,Yes,80.0,Multifamily Housing,Multifamily Housing,MAGNOLIA / QUEEN ANNE,Mid-Rise Multifamily,700 CROCKETT PLACE CONDOMINIUM,7698120000
5224," ""1718 16TH AVE""",Multifamily LR (1-4),Compliant,2015,No,39.0,Multifamily Housing,Multifamily Housing,EAST,Low-Rise Multifamily,Capitol Hill Townhomes,7698400000
5225," ""1707 BOYLSTON AVE""",Multifamily LR (1-4),Compliant,2015,No,70.0,Multifamily Housing,Multifamily Housing,EAST,Low-Rise Multifamily,SEVENTEEN07,7698410000
5226," ""12534 15TH AVE NE""",Multifamily LR (1-4),Compliant,2015,No,64.0,Multifamily Housing,Multifamily Housing,NORTH,Low-Rise Multifamily,THORTON CREEK,8633100000
5227," ""108 5TH AVE S""",Multifamily MR (5-9),Compliant,2015,No,100.0,Multifamily Housing,"Multifamily Housing, Parking",DOWNTOWN,Mid-Rise Multifamily,TOBIRA,8653700000
5228," ""907 WARREN AVE N""",Multifamily LR (1-4),Compliant,2015,No,100.0,Multifamily Housing,Multifamily Housing,MAGNOLIA / QUEEN ANNE,Low-Rise Multifamily,TOSCANO CONDOMINIUM,8663180000
5229," ""550 ALOHA ST""",Multifamily LR (1-4),Compliant,2015,No,55.0,Multifamily Housing,"Multifamily Housing, Parking",MAGNOLIA / QUEEN ANNE,Low-Rise Multifamily,TOWNE TERRACE CONDOMINIUM,8664800000
5230," ""1408 12TH AVE""",Multifamily MR (5-9),Compliant,2015,Yes,66.0,Multifamily Housing,"Multifamily Housing, Retail Store",EAST,Mid-Rise Multifamily,TRACE LOFTS,8664950000
5231," ""1412 12TH AVE""",Multifamily MR (5-9),Compliant,2015,Yes,35.0,Multifamily Housing,"Multifamily Housing, Retail Store",EAST,Mid-Rise Multifamily,TRACE NORTH,8664970000
5232," ""2920 EASTLAKE AVE E""",Multifamily LR (1-4),Compliant,2015,No,41.0,Multifamily Housing,Multifamily Housing,LAKE UNION,Low-Rise Multifamily,TRAMONTI AT LAKE UNION CONDOMINIUM,8669900000
5233," ""2317 3RD AVE""",Multifamily MR (5-9),Compliant,2015,No,75.0,Multifamily Housing,Multifamily Housing,DOWNTOWN,Mid-Rise Multifamily,TRAUGOTT TERRACE,8670350000
5234," ""80 YESLER WAY""",NonResidential,Compliant,2015,No,,Multifamily Housing,"Multifamily Housing, Non-Refrigerated Warehouse, Office, Retail Store",DOWNTOWN,Mixed Use Property,THE TRAVELERS HOTEL,8670450000
5235," ""100 W ROY ST""",NonResidential,Compliant,2015,No,,Performing Arts,Performing Arts,MAGNOLIA / QUEEN ANNE,Other,ON THE BOARDS,3879900640
5236," ""702 2ND AVE W""",Multifamily LR (1-4),Compliant,2015,No,41.0,Multifamily Housing,Multifamily Housing,MAGNOLIA / QUEEN ANNE,Low-Rise Multifamily,HAMRICK APTS,3879900650
5237," ""115 W OLYMPIC PL""",Multifamily LR (1-4),Compliant,2015,No,48.0,Multifamily Housing,Multifamily Housing,MAGNOLIA / QUEEN ANNE,Low-Rise Multifamily,DELAMAR APTS,3879900670
5238," ""921 1ST AVE W""",Multifamily LR (1-4),Compliant,2015,Yes,94.0,Multifamily Housing,"Multifamily Housing, Parking",MAGNOLIA / QUEEN ANNE,Low-Rise Multifamily,GLEN EDEN APTS,3879900685
5239," ""110 W OLYMPIC PL""",Multifamily MR (5-9),Compliant,2015,Yes,19.0,Multifamily Housing,"Multifamily Housing, Parking",MAGNOLIA / QUEEN ANNE,Mid-Rise Multifamily,OLYMPIC WEST APTS,3879900720
5240," ""919 2ND AVE W""",Multifamily MR (5-9),Compliant,2015,No,100.0,Multifamily Housing,"Multifamily Housing, Parking",MAGNOLIA / QUEEN ANNE,Mid-Rise Multifamily,HADLEY HOUSE COOP APTS,3879900925
5241," ""220 W OLYMPIC PL""",Multifamily LR (1-4),Compliant,2015,Yes,86.0,Multifamily Housing,Multifamily Housing,MAGNOLIA / QUEEN ANNE,Low-Rise Multifamily,OLYMPUS MANOR COOP APT,3879900965
5242," ""209 W OLYMPIC PL""",Multifamily LR (1-4),Compliant,2015,No,96.0,Multifamily Housing,Multifamily Housing,MAGNOLIA / QUEEN ANNE,Low-Rise Multifamily,OLYMPIC ARMS & GRAYSON,3879901010
5243," ""715 2ND AVE W""",Multifamily LR (1-4),Compliant,2015,No,28.0,Multifamily Housing,Multifamily Housing,MAGNOLIA / QUEEN ANNE,Low-Rise Multifamily,VIKING APT,3879901040
5245," ""320 W ROY ST""",Multifamily LR (1-4),Compliant,2015,Yes,57.0,Multifamily Housing,"Multifamily Housing, Parking",MAGNOLIA / QUEEN ANNE,Low-Rise Multifamily,LOW INCOME ELDERLY APT,3879901430
5246," ""500 W OLYMPIC PL""",Multifamily LR (1-4),Compliant,2015,No,93.0,Multifamily Housing,"Multifamily Housing, Parking",MAGNOLIA / QUEEN ANNE,Low-Rise Multifamily,500 WEST OLYMPIC PLACE CO-OP,3879901620
5247," ""620 W OLYMPIC PL""",Multifamily LR (1-4),Compliant,2015,No,59.0,Multifamily Housing,Multifamily Housing,MAGNOLIA / QUEEN ANNE,Low-Rise Multifamily,CHELSEA COURT APTS,3879901915
5248," ""600 W OLYMPIC PL""",Multifamily MR (5-9),Compliant,2015,No,87.0,Multifamily Housing,Multifamily Housing,MAGNOLIA / QUEEN ANNE,Mid-Rise Multifamily,SKYLINE HOUSE APTS,3879901925
5249," ""905 OLYMPIC WAY W""",Multifamily LR (1-4),Compliant,2015,No,100.0,Multifamily Housing,Multifamily Housing,MAGNOLIA / QUEEN ANNE,Low-Rise Multifamily,KINNEAR APTS,3879901970
5250," ""3022 NE 140TH ST""",Multifamily LR (1-4),Compliant,2015,No,72.0,Multifamily Housing,"Multifamily Housing, Parking",NORTH,Low-Rise Multifamily,HILLCOURT APTS,7663700821
5251," ""14033 32ND AVE NE""",Multifamily LR (1-4),Compliant,2015,No,61.0,Multifamily Housing,Multifamily Housing,NORTH,Low-Rise Multifamily,DEL MAR APTS,7663700860
5252," ""14019 32ND AVE NE""",Multifamily MR (5-9),Compliant,2015,No,93.0,Multifamily Housing,Multifamily Housing,NORTH,Mid-Rise Multifamily,PARKWAY 1 APARTMENTS,7663700871
5253," ""14023 32ND AVE NE""",Multifamily LR (1-4),Compliant,2015,No,73.0,Multifamily Housing,"Multifamily Housing, Parking",NORTH,Low-Rise Multifamily,PARKWAY 2 APARTMENTS,7663700870
5254," ""3032 NE 140TH ST""",Multifamily LR (1-4),Compliant,2015,No,100.0,,,NORTH,Low-Rise Multifamily,HIDDEN STREAMS APARTMENT,7663700880
5255," ""3215 NE 143RD ST""",Multifamily MR (5-9),Compliant,2015,No,73.0,Multifamily Housing,Multifamily Housing,NORTH,Mid-Rise Multifamily,PROMENADE @ THE PARK APTS,7663700891
5256," ""1120 W EWING ST""",NonResidential,Compliant,2015,No,13.0,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,MAGNOLIA / QUEEN ANNE,Non-Refrigerated Warehouse,"OCEAN BEAUTY ALASKA BLDG, LLC",7666200070
5257," ""2000 W EMERSON PL""",Campus,Compliant,2015,No,,Other,Other,MAGNOLIA / QUEEN ANNE,Other,FISHERMAN'S TERMINAL - CAMPUS,7666200105
5258," ""7001 SAND POINT WAY NE""",Multifamily LR (1-4),Compliant,2015,No,65.0,Multifamily Housing,Multifamily Housing,NORTHEAST,Low-Rise Multifamily,SEVENTY-O-ONE CONDOMINIUM,7698500000
5259," ""7300 WOODLAWN AVE NE""",Multifamily LR (1-4),Compliant,2015,No,88.0,Multifamily Housing,"Multifamily Housing, Parking",NORTHWEST,Low-Rise Multifamily,7300 WOODLAWN AVENUE CONDOMINIUM,7698510000
5260," ""7910 RAINIER AVE S""",Multifamily LR (1-4),Compliant,2015,No,59.0,Multifamily Housing,Multifamily Housing,SOUTHEAST,Low-Rise Multifamily,J&E APTS,7701400030
5261," ""7322 RAINIER AVE S""",Multifamily LR (1-4),Compliant,2015,No,36.0,Multifamily Housing,"Multifamily Housing, Parking",SOUTHEAST,Low-Rise Multifamily,SEWARD PARK TOWNHOMES,7701420000
5262," ""601 BELMONT AVE E""",Multifamily HR (10+),Compliant,2015,Yes,29.0,Multifamily Housing,"Multifamily Housing, Parking",EAST,High-Rise Multifamily,SHANNON CONDOMINIUM,7714600000
5263," ""200 17TH AVE E""",Multifamily LR (1-4),Compliant,2015,No,51.0,Multifamily Housing,Multifamily Housing,CENTRAL,Low-Rise Multifamily,SHEFFIELD CONDOMINIUM,7732050000
5264," ""6044 SEAVIEW AVE NW""",Multifamily LR (1-4),Compliant,2015,No,,Multifamily Housing,"Multifamily Housing, Office",BALLARD,Low-Rise Multifamily,SHILSHOLE VIEW CONDOMINIUM,7755380000
5265," ""146 N CANAL ST""",NonResidential,Compliant,2015,No,77.0,Office,"Office, Parking",LAKE UNION,Small- and Mid-Sized Office,SHIP CANAL OFFICE CENTER,7759900000
5266," ""326 QUEEN ANNE AVE N""",Multifamily MR (5-9),Compliant,2015,No,,Multifamily Housing,"Medical Office, Multifamily Housing, Parking",MAGNOLIA / QUEEN ANNE,Mid-Rise Multifamily,THE SIENA CONDOMINIUM,7787750000
5267," ""2059 MINOR AVE E""",Multifamily LR (1-4),Compliant,2015,No,,Multifamily Housing,Multifamily Housing,LAKE UNION,Low-Rise Multifamily,SIENA DEL LAGO CONDOMINIUM,7787800000
5268," ""801 2ND AVE N""",Multifamily LR (1-4),Compliant,2015,Yes,90.0,Multifamily Housing,Multifamily Housing,MAGNOLIA / QUEEN ANNE,Low-Rise Multifamily,SIGNATURE PLACE CONDOMINIUM,7792100000
5269," ""2440 WESTERN AVE""",Multifamily MR (5-9),Compliant,2015,No,,Multifamily Housing,"Multifamily Housing, Other, Restaurant, Supermarket/Grocery Store",DOWNTOWN,Mid-Rise Multifamily,SITE 17,7802000000
5270," ""2358 EASTLAKE AVE E""",NonResidential,Compliant,2015,No,91.0,Office,Office,LAKE UNION,Small- and Mid-Sized Office,AREIS BUILDING,2902200925
5271," ""2324 EASTLAKE AVE E""",NonResidential,Compliant,2015,No,,Office,"Office, Parking",LAKE UNION,Small- and Mid-Sized Office,2324 EASTLAKE,2902200965
5272," ""2300 EASTLAKE AVE E""",NonResidential,Compliant,2015,No,,Office,"Office, Parking",LAKE UNION,Small- and Mid-Sized Office,2300 EASTLAKE,2902200980
5273," ""2345 EASTLAKE AVE E""",NonResidential,Compliant,2015,No,61.0,Office,"Office, Parking",LAKE UNION,Small- and Mid-Sized Office,2345 EASTLAKE,2902201025
5274," ""6339 34TH AVE SW""",Multifamily MR (5-9),Compliant,2015,Yes,3.0,Multifamily Housing,Multifamily Housing,DELRIDGE,Mid-Rise Multifamily,STEWART MANOR,3277800690
5275," ""6520 35TH AVE SW""",Multifamily LR (1-4),Compliant,2015,Yes,10.0,Multifamily Housing,Multifamily Housing,DELRIDGE,Low-Rise Multifamily,ALDER CREST APTS.,3277801539
5276," ""6025 LANHAM PL SW""",Multifamily LR (1-4),Compliant,2015,Yes,49.0,Multifamily Housing,Multifamily Housing,DELRIDGE,Low-Rise Multifamily,"SGT JOSE CANGAS, SR. APARTMENTS",3278601900
5277," ""3201 SW GRAHAM ST""",Multifamily LR (1-4),Compliant,2015,No,80.0,Multifamily Housing,Multifamily Housing,DELRIDGE,Low-Rise Multifamily,PROVIDENCE ELIZABETH HOUSE,3278603180
5278," ""3204 SW MORGAN ST""",Multifamily LR (1-4),Compliant,2015,No,95.0,Senior Care Community,"Restaurant, Senior Care Community",DELRIDGE,Senior Care Community,BRIDGE PARK HOLIDAY RETIREMENT,3278603190
5279," ""9050 16TH AVE SW""",NonResidential,Compliant,2015,No,41.0,Worship Facility,"Parking, Worship Facility",DELRIDGE,Worship Facility,SALVATION ARMY,3298700490
5280," ""9252 16TH AVE SW""",NonResidential,Compliant,2015,No,77.0,Worship Facility,Worship Facility,DELRIDGE,Worship Facility,WESTWOOD CHRISTIAN COMMUNITY,3298700615
5281," ""900 WARREN AVE N""",Multifamily MR (5-9),Compliant,2015,No,80.0,Multifamily Housing,Multifamily Housing,MAGNOLIA / QUEEN ANNE,Mid-Rise Multifamily,HIGHLAND QUEEN ANNE,3299400000
